State,ProjectType,ReportingPeriod,FundingAmount
28,4,2014,33055.0
28,4,2014,24733.9
28,4,2014,108512.0
28,4,2014,10500.0
28,4,2014,8610.0
28,4,2014,98920.7
28,4,2014,55850.0
28,4,2014,50256.0
28,4,2014,49500.0
28,4,2014,6273.0
28,4,2014,33500.0
28,4,2014,25467.5
28,4,2014,32842.5
28,4,2014,60408.0
28,4,2014,25038.35
28,4,2014,36000.0
28,4,2014,45250.0
28,4,2014,15000.0
28,4,2014,45623.0
28,4,2014,7330.0
28,4,2014,18083.0
28,4,2014,27718.0
28,4,2014,18050.0
28,4,2014,54274.0
28,4,2014,11585.0
28,4,2014,87048.94
28,4,2014,33884.0
28,4,2014,19450.0
28,4,2014,14350.0
28,4,2014,6235.0
28,4,2014,93194.0
28,4,2014,49000.0
28,4,2014,100000.0
28,4,2014,1293187.72
28,4,2014,41150.0
28,4,2014,37500.0
28,4,2014,10549.7
28,4,2014,11135.0
28,4,2014,32072.5
28,4,2014,17900.0
28,4,2014,13273.0
28,4,2014,21075.4
28,4,2014,42950.0
28,4,2014,52650.0
28,4,2014,39400.0
28,4,2014,22026.0
28,4,2014,51525.0
28,4,2014,16458.15
28,4,2014,33600.0
28,4,2014,21802.0
28,4,2014,38536.13
28,4,2014,20500.0
28,4,2014,106950.0
29,4,2014,54715.0
29,4,2014,43634.68
29,4,2014,20635.04
29,4,2014,119766.94
29,4,2014,33994.91
29,4,2014,31040.64
29,4,2014,24727.5
29,4,2014,26840.74
29,4,2014,48350.81
29,4,2014,40190.98
29,4,2014,25313.12
29,4,2014,125000.0
29,4,2014,38873.37
29,4,2014,43020.95
29,4,2014,27218.69
29,4,2014,141047.1
29,4,2014,40251.0
29,4,2014,24032.95
29,4,2014,44669.82
29,4,2014,30500.0
29,4,2014,37941.2
29,4,2014,50380.31
29,4,2014,29402.96
29,4,2014,215223.37
29,4,2014,36325.0
29,4,2014,48462.1
29,4,2014,1111627.29
29,4,2014,33978.57
29,4,2014,10061.14
29,4,2014,60231.0
29,4,2014,38336.75
29,4,2014,35579.23
29,4,2014,67000.0
29,6,2014,68692.96
29,4,2014,42714.5
29,4,2014,62350.0
29,4,2014,47841.08
29,4,2014,118267.05
29,4,2014,34653.04
29,4,2014,81407.86
29,4,2014,65152.16
29,4,2014,37531.12
29,4,2014,80553.95
29,4,2014,24592.75
29,4,2014,47614.04
29,0,2014,268448.0
29,4,2014,31142.08
29,4,2014,34500.0
29,4,2014,24724.6
29,4,2014,22214.65
31,6,2014,2500.0
31,6,2014,4000.0
31,6,2014,4000.0
31,2,2014,12796.0
31,6,2014,4000.0
31,4,2014,52355.0
31,10,2014,305.0
31,5,2014,11290.0
31,6,2014,3000.0
31,22,2014,7245.0
31,20,2014,24386.0
31,4,2014,15034.55
31,30,2014,1602223.76
31,22,2014,56612.0
31,22,2014,8052.0
31,10,2014,54400.0
31,22,2014,73954.0
31,22,2014,4400.0
31,10,2014,22354.0
31,10,2014,5040.0
31,10,2014,2388.0
31,5,2014,3072.33
31,6,2014,4000.0
31,10,2014,22982.06
31,6,2014,3500.0
31,6,2014,2500.0
31,10,2014,1398.0
31,10,2014,100000.0
31,10,2014,3480.0
31,5,2014,6994.0
31,6,2014,4000.0
31,6,2014,3500.0
31,6,2014,4000.0
31,10,2014,1080.0
31,6,2014,4500.0
31,22,2014,122500.0
31,10,2014,120.0
31,6,2014,5093.0
31,2,2014,211936.0
31,5,2014,5854.0
31,5,2014,32000.0
31,10,2014,4140.0
31,5,2014,17500.0
31,5,2014,1570.32
31,6,2014,4000.0
31,5,2014,2665.0
31,10,2014,1260.0
31,6,2014,5000.0
31,10,2014,7704.0
31,10,2014,2460.0
31,2,2014,24000.0
31,2,2014,7720.0
31,2,2014,19061.0
31,2,2014,24000.0
31,2,2014,11631.0
31,10,2014,1920.0
31,10,2014,11760.0
31,9,2014,10080.0
31,10,2014,1020.0
31,2,2014,23525.0
31,2,2014,24000.0
31,9,2014,24000.0
31,2,2014,16577.0
31,2,2014,23822.0
31,2,2014,24000.0
31,10,2014,24000.0
31,22,2014,29410.0
31,10,2014,1200.0
31,2,2014,24000.0
31,2,2014,23506.0
31,2,2014,24000.0
31,2,2014,6085.0
31,2,2014,20263.0
31,2,2014,8812.0
31,2,2014,18818.0
31,2,2014,24000.0
31,2,2014,24000.0
31,2,2014,6375.0
31,9,2014,43715.5
31,2,2014,12611.0
31,2,2014,5303.0
31,2,2014,24000.0
31,5,2014,23028.0
31,9,2014,6875.0
31,9,2014,20625.0
31,22,2014,107692.0
31,22,2014,58972.0
31,22,2014,454.98
31,4,2014,7196.5
31,10,2014,44445.0
31,10,2014,3000.0
31,5,2014,9561.0
31,10,2014,60000.0
31,10,2014,25000.0
32,4,2014,413754.38
32,4,2014,1648298.62
32,4,2014,6335672.0
32,4,2014,65369.0
34,4,2014,119803.0
34,4,2014,23423.33
34,4,2014,80704.0
34,4,2014,35311.0
34,4,2014,35201.0
34,4,2014,55911.0
34,4,2014,38523.0
34,4,2014,35994.0
34,4,2014,28812.0
34,4,2014,23619.0
34,4,2014,23096.85
34,4,2014,117142.26
34,4,2014,351832.6
34,4,2014,19858.0
34,4,2014,24473.0
34,4,2014,25792.16
34,4,2014,27673.0
34,4,2014,23575.0
34,4,2014,6825.0
34,4,2014,29349.0
34,4,2014,48847.58
34,4,2014,14913.5
34,4,2014,29678.0
34,4,2014,32716.0
34,4,2014,285906.0
34,4,2014,23950.89
34,4,2014,510522.0
34,4,2014,3090190.0
34,4,2014,77647.55
34,4,2014,93640.0
34,4,2014,181250.0
34,4,2014,45732.0
34,4,2014,145695.0
34,4,2014,21183.0
34,4,2014,51082.0
34,4,2014,28496.0
34,4,2014,42629.0
34,4,2014,65166.0
34,4,2014,122627.0
34,4,2014,84712.74
34,4,2014,63392.0
34,4,2014,17359.0
34,4,2014,11922.0
34,4,2014,18303.0
34,4,2014,47246.0
34,4,2014,7950800.53
34,4,2014,42358.0
34,4,2014,568571.0
34,4,2014,34265.0
34,4,2014,24292.5
34,4,2014,43325.51
34,4,2014,73871.0
34,4,2014,29797.0
34,4,2014,28371.0
34,4,2014,40388.0
34,4,2014,363183.0
34,4,2014,20909.0
34,4,2014,14566.0
35,10,2014,35000.0
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,37330.93
35,18,2014,52595.35
35,18,2014,79210.95
35,18,2014,52595.35
35,18,2014,52595.35
35,18,2014,51710.97
35,18,2014,37258.13
35,18,2014,38218.37
35,18,2014,52595.35
35,18,2014,79210.97
35,18,2014,36450.33
35,18,2014,37335.97
35,18,2014,38220.35
35,10,2014,32445.35
35,18,2014,52595.35
35,18,2014,37335.37
35,18,2014,51710.97
35,18,2014,79210.97
35,18,2014,38220.35
35,18,2014,37335.97
35,18,2014,52595.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,80095.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,80095.35
35,18,2014,38220.35
35,18,2014,79208.45
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,37335.98
35,18,2014,80095.35
35,18,2014,38220.35
35,18,2014,52595.35
35,18,2014,38220.35
35,18,2014,52595.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,36819.96
35,18,2014,51697.13
35,18,2014,37322.14
35,18,2014,52581.51
35,18,2014,38206.52
35,18,2014,38220.35
35,18,2014,36451.59
35,18,2014,51705.94
35,18,2014,31470.87
35,18,2014,37335.97
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,35287.79
35,18,2014,35287.79
35,18,2014,51710.97
35,18,2014,52595.35
35,1,2014,4530094.33
35,18,2014,78326.59
35,18,2014,38220.35
35,18,2014,51707.22
35,18,2014,51707.2
35,18,2014,37335.97
35,18,2014,58845.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,51710.97
35,18,2014,38220.35
35,18,2014,52595.35
35,18,2014,37335.97
35,18,2014,51709.72
35,18,2014,52594.1
35,18,2014,52595.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,37335.98
35,18,2014,38220.36
35,18,2014,38220.35
35,18,2014,79207.22
35,18,2014,38216.6
35,18,2014,80095.35
35,18,2014,37778.26
35,18,2014,38220.35
35,18,2014,38220.35
35,18,2014,52595.35
35,18,2014,38220.35
35,18,2014,52595.35
35,18,2014,38220.35
35,18,2014,38220.35
36,4,2014,15735.53
36,4,2014,34555.91
36,4,2014,15857.43
36,4,2014,4014.66
36,4,2014,26894.91
36,4,2014,31489.04
36,4,2014,6782.03
36,4,2014,44725.0
36,4,2014,58296.05
36,4,2014,139778.58
36,10,2014,5000.0
36,4,2014,46931.64
36,4,2014,18262.0
36,4,2014,26814.37
36,4,2014,7905.03
36,4,2014,13541.89
36,4,2014,20321.83
36,4,2014,9248.6
36,4,2014,69475.81
36,4,2014,20904.99
36,4,2014,13271.99
36,4,2014,9010.2
36,4,2014,27585.79
36,4,2014,9062.05
36,4,2014,11710.26
36,4,2014,10260.42
36,4,2014,55978.33
36,4,2014,22655.53
36,4,2014,30817.29
36,4,2014,62357.35
36,4,2014,56139.76
36,4,2014,1489269.86
36,4,2014,30512.16
36,4,2014,9679.69
36,4,2014,39697.59
36,4,2014,10945.86
36,4,2014,31261.84
36,4,2014,21575.49
36,4,2014,13365.65
36,4,2014,38239.45
36,4,2014,6969.09
36,4,2014,18891.91
36,4,2014,3957.2
36,4,2014,5700.0
36,4,2014,2931.38
36,4,2014,24938.55
36,4,2014,70879.3
36,4,2014,10125.0
36,4,2014,75003.55
36,22,2014,21892.11
36,4,2014,27069.77
36,4,2014,5909.1
36,4,2014,50537.78
36,4,2014,88444.0
36,4,2014,14420.87
36,4,2014,61954.53
37,10,2014,908568.0
38,4,2014,25644.14
38,4,2014,72488.91
38,4,2014,36739.46
38,4,2014,90834.0
38,10,2014,38563.23
38,18,2014,50751.0
38,22,2014,53151.59
38,27,2014,20741.06
38,1,2014,114425.86
38,33,2014,40062.0
38,4,2014,50751.0
38,4,2014,90834.0
38,22,2014,10000.0
38,27,2014,90834.0
38,4,2014,50751.0
38,4,2014,90834.0
38,4,2014,50751.0
38,6,2014,80399.33
38,4,2014,262221.0
38,4,2014,50750.99
38,4,2014,50751.0
38,5,2014,9269.54
38,5,2014,2000.0
38,4,2014,93038.31
38,4,2014,66784.0
38,6,2014,90834.0
38,6,2014,19250.0
38,4,2014,10920.09
38,18,2014,11000.0
38,4,2014,415290.98
38,10,2014,50751.0
38,4,2014,39381.77
38,6,2014,6650.0
38,22,2014,66784.0
38,9,2014,57786.83
38,4,2014,50707.24
38,10,2014,3729.5
38,4,2014,181021.0
38,4,2014,51079.4
38,10,2014,16085.06
38,4,2014,32936.0
38,6,2014,56200.0
38,4,2014,29735.61
38,4,2014,40062.0
38,10,2014,26387.9
38,5,2014,130000.0
38,5,2014,97278.81
38,6,2014,66784.0
38,4,2014,40059.86
38,4,2014,34009.47
38,10,2014,52328.41
38,0,2014,125597.84
38,4,2014,17157.38
38,4,2014,90834.0
38,4,2014,50751.0
38,4,2014,2440.5
38,10,2014,935.48
38,10,2014,65608.42
38,6,2014,178314.93
38,4,2014,83255.84
38,10,2014,91828.13
38,4,2014,35817.23
38,4,2014,89316.84
38,18,2014,61073.0
38,4,2014,40062.0
38,4,2014,50751.0
38,4,2014,56458.09
38,6,2014,29370.34
38,4,2014,181021.0
38,5,2014,5387.1
38,10,2014,19384.59
38,10,2014,36368.01
38,0,2014,66784.0
38,4,2014,30000.0
38,4,2014,10000.0
38,6,2014,2936.0
38,10,2014,17500.0
38,4,2014,3302504.91
38,4,2014,50751.0
38,10,2014,15807.0
38,10,2014,23347.85
38,4,2014,50751.0
38,4,2014,66071.68
38,4,2014,4576.63
38,10,2014,63298.37
38,4,2014,38287.11
38,5,2014,4837.15
38,10,2014,23342.92
38,4,2014,90834.0
38,6,2014,8000.0
38,4,2014,48977.0
38,4,2014,59644.06
38,10,2014,7752.0
38,10,2014,34252.27
38,4,2014,74323.7
38,4,2014,44696.17
38,10,2014,23010.5
38,10,2014,109982.41
38,4,2014,185034.5
38,4,2014,97292.7
38,4,2014,66784.0
38,10,2014,57823.87
38,4,2014,40062.0
38,4,2014,25609.11
38,1,2014,120136.47
38,22,2014,23886.01
38,4,2014,45781.53
38,4,2014,81768.31
38,27,2014,37410.0
38,10,2014,39386.55
38,10,2014,90834.0
38,4,2014,29210.62
39,18,2014,5151028.0
41,22,2014,5230466.49
41,4,2014,84627.05
41,22,2014,5437193.35
41,22,2014,118075.78
41,22,2014,9400.8
41,5,2014,125033.4
42,0,2014,4996548.0
43,10,2014,19568.0
43,10,2014,95252.48
43,4,2014,72114.84
43,10,2014,43523.78
43,1,2014,7190.0
43,29,2014,2000.0
43,27,2014,31559.54
43,20,2014,45822.2
43,18,2014,40912.61
43,26,2014,11637.15
43,5,2014,1242447.15
43,6,2014,611346.0
43,22,2014,940853.25
43,10,2014,2750.0
43,10,2014,30000.0
43,10,2014,4883.59
43,2,2014,41739.5
43,10,2014,5000.0
43,10,2014,36500.0
43,10,2014,4395.19
43,10,2014,2636.61
43,2,2014,4193.61
43,10,2014,1500.0
43,21,2014,8948.0
43,10,2014,5382.5
43,5,2014,2650.0
44,6,2014,5757363.0
45,4,2014,3179251.0
47,33,2014,35380.93
47,33,2014,9870.05
47,33,2014,67860.69
47,33,2014,30174.8
47,33,2014,35353.61
47,33,2014,44484.96
47,33,2014,19694.03
47,33,2014,30074.34
47,33,2014,36486.25
47,33,2014,41091.29
47,33,2014,56751.24
47,33,2014,32712.75
47,33,2014,39298.74
47,33,2014,17862.39
47,33,2014,133703.58
47,33,2014,23368.97
47,33,2014,45401.27
47,33,2014,30582.0
47,33,2014,19338.0
47,34,2014,68662.75
47,33,2014,52017.35
47,33,2014,69534.37
47,33,2014,25423.41
47,33,2014,37646.4
47,33,2014,30074.34
47,33,2014,33240.34
47,33,2014,35525.36
47,33,2014,31923.86
47,34,2014,39988.26
47,33,2014,18062.15
47,33,2014,30074.34
47,33,2014,50236.28
47,33,2014,30302.02
47,33,2014,41272.77
47,33,2014,42576.16
47,33,2014,33480.2
47,33,2014,39050.43
47,33,2014,37610.26
47,33,2014,30056.84
47,33,2014,36047.67
47,32,2014,33073.91
47,33,2014,37159.83
47,34,2014,47620.8
47,33,2014,34612.39
47,33,2014,44625.38
47,33,2014,52776.11
47,33,2014,36154.14
47,32,2014,32542.58
47,33,2014,35824.47
47,33,2014,48656.04
47,33,2014,31396.47
47,33,2014,38069.52
47,33,2014,31998.67
47,33,2014,38915.79
47,33,2014,40811.95
47,33,2014,17647.5
47,33,2014,50704.51
47,33,2014,31681.55
47,33,2014,31850.86
47,32,2014,68342.21
47,32,2014,42227.97
47,33,2014,30074.34
47,34,2014,42148.86
47,34,2014,36473.55
47,33,2014,99183.1
47,33,2014,62976.94
47,33,2014,255516.7
47,33,2014,39091.04
47,33,2014,35108.62
47,33,2014,30978.13
47,33,2014,62044.74
47,33,2014,41742.45
47,33,2014,46082.59
47,33,2014,38457.62
47,33,2014,18469.57
47,34,2014,20292.99
47,32,2014,47956.15
47,33,2014,35067.31
47,33,2014,10276.93
47,33,2014,57024.21
47,33,2014,30074.34
47,33,2014,53936.42
47,33,2014,60043.52
47,33,2014,44055.15
47,33,2014,11041.09
47,33,2014,46240.69
47,33,2014,39953.89
47,33,2014,31415.36
47,33,2014,22428.45
47,33,2014,43251.19
47,33,2014,31020.02
47,33,2014,45220.85
47,33,2014,64737.31
47,33,2014,63429.16
47,33,2014,16035.24
47,33,2014,90462.15
47,33,2014,41679.46
47,33,2014,33579.96
47,34,2014,9937.4
47,33,2014,134988.79
47,33,2014,21173.61
47,33,2014,33102.33
47,33,2014,37576.83
47,33,2014,31907.95
47,33,2014,34385.0
47,33,2014,42424.0
47,33,2014,31808.78
47,33,2014,96649.85
47,33,2014,28197.63
47,33,2014,34206.69
47,33,2014,49078.74
47,33,2014,47192.43
47,34,2014,30074.34
47,33,2014,11704.21
49,4,2014,7698.51
49,23,2014,52250.0
49,22,2014,6075.95
49,22,2014,6298.76
49,22,2014,11080.0
49,22,2014,22178.1
49,4,2014,12500.0
49,4,2014,965.3
49,4,2014,6354.51
49,4,2014,3709.15
49,4,2014,4873.0
49,4,2014,8702.5
49,4,2014,79000.0
49,22,2014,49972.12
49,22,2014,39906.78
49,4,2014,50000.0
49,22,2014,45786.74
49,22,2014,62982.18
49,22,2014,58349.11
49,4,2014,71369.47
49,4,2014,49086.25
49,22,2014,66380.0
49,4,2014,29590.18
49,4,2014,2246258.23
49,22,2014,18750.0
49,4,2014,5000.0
49,4,2014,20961.16
50,6,2014,7500.0
50,4,2014,25452.0
50,22,2014,60904.43
50,6,2014,7500.0
50,6,2014,72527.47
50,6,2014,14882.0
50,6,2014,7500.0
50,6,2014,7500.0
50,6,2014,15500.0
50,6,2014,13805.0
50,10,2014,12120.0
50,6,2014,7500.0
50,6,2014,14034.0
50,6,2014,7500.0
50,6,2014,7500.0
50,6,2014,73633.72
50,6,2014,76409.0
50,10,2014,49500.0
50,6,2014,7500.0
50,6,2014,7500.0
50,6,2014,10751.0
50,6,2014,27013.0
50,6,2014,7500.0
50,22,2014,7500.0
50,6,2014,10285.0
50,6,2014,13316.0
50,6,2014,7500.0
50,6,2014,109897.0
50,10,2014,7500.0
50,6,2014,12180.0
50,22,2014,17725.09
50,6,2014,7500.0
50,6,2014,7500.0
50,6,2014,16595.0
50,6,2014,36498.0
50,10,2014,16297.19
50,22,2014,10680.0
50,6,2014,7500.0
50,6,2014,13644.0
50,22,2014,16904.0
50,6,2014,7500.0
50,6,2014,7500.0
50,6,2014,12196.0
50,6,2014,70740.0
50,10,2014,22997.42
50,6,2014,7500.0
50,10,2014,67504.0
50,6,2014,26164.0
50,6,2014,7500.0
50,6,2014,42959.0
50,6,2014,39978.0
50,22,2014,12820.0
50,22,2014,7500.0
50,6,2014,7500.0
50,6,2014,17607.0
50,6,2014,7500.0
50,6,2014,23423.0
50,6,2014,7500.0
50,22,2014,7500.0
50,6,2014,7500.0
50,6,2014,7500.0
50,6,2014,7500.0
50,6,2014,27932.0
50,6,2014,93035.0
50,6,2014,113617.0
50,6,2014,7500.0
50,6,2014,7500.0
50,22,2014,7500.0
50,6,2014,7500.0
50,18,2014,22803.0
50,8,2014,7500.0
50,6,2014,57992.28
50,10,2014,7500.0
50,6,2014,9436.0
50,6,2014,25231.0
50,22,2014,59819.0
50,6,2014,16904.0
50,6,2014,7500.0
50,22,2014,85629.71
50,6,2014,53387.0
50,6,2014,7500.0
50,7,2014,19022.0
50,6,2014,7500.0
50,6,2014,13483.0
50,6,2014,7500.0
50,22,2014,40578.99
50,10,2014,49164.08
50,6,2014,7500.0
50,6,2014,7500.0
50,22,2014,102914.0
50,4,2014,5743978.62
50,6,2014,9015.0
50,6,2014,7500.0
50,6,2014,8905.0
50,6,2014,7500.0
50,6,2014,13017.0
50,6,2014,50335.0
52,4,2014,13215.0
52,4,2014,6583.0
52,4,2014,55724.0
52,4,2014,93865.0
52,4,2014,47860.0
52,4,2014,106136.0
52,4,2014,16929.0
52,4,2014,3227.0
52,4,2014,37190.0
52,4,2014,32095.0
52,4,2014,173013.0
52,4,2014,9809.0
52,4,2014,41097.0
52,4,2014,14639.0
52,4,2014,78417.0
52,4,2014,65777.0
52,4,2014,42220.0
52,4,2014,46226.0
52,4,2014,10396.0
52,4,2014,36972.0
52,4,2014,34983.0
52,4,2014,26059.0
52,4,2014,16425.0
52,4,2014,16577.0
52,4,2014,25567.0
52,4,2014,93525.0
52,4,2014,525598.0
52,4,2014,70846.0
52,4,2014,84210.0
52,4,2014,8124.0
52,4,2014,80594.0
52,4,2014,53856.0
52,4,2014,47868.0
52,4,2014,16700.0
52,4,2014,13067.0
52,4,2014,13761.0
52,4,2014,12195.0
52,4,2014,47901.0
52,4,2014,12129.0
52,4,2014,10688.0
52,4,2014,23655.0
52,4,2014,14447.0
52,4,2014,240.0
52,4,2014,19011.0
52,4,2014,30527.0
52,4,2014,328770.0
52,4,2014,45638.0
52,4,2014,10934.0
52,4,2014,41609.0
52,4,2014,88167.0
52,4,2014,13859.0
52,4,2014,9247.0
52,4,2014,266987.0
52,4,2014,31925.0
52,4,2014,48895.0
52,4,2014,66985.0
52,4,2014,13047.0
52,4,2014,195187.0
52,4,2014,17993.0
52,6,2014,139099.0
52,4,2014,32306.0
52,4,2014,9836.0
52,4,2014,23006.0
52,4,2014,118330.0
52,4,2014,158238.0
52,4,2014,58652.0
52,4,2014,3066749.0
52,4,2014,13785.0
52,4,2014,12280.0
52,4,2014,61980.0
52,4,2014,32906.0
52,4,2014,61990.0
53,4,2014,3841450.0
54,6,2014,37867.19
54,6,2014,33521.41
54,6,2014,14080.57
54,6,2014,51922.51
54,6,2014,44169.36
54,6,2014,87468.82
54,6,2014,8940.88
54,6,2014,30942.85
54,6,2014,36133.72
54,6,2014,59769.04
54,6,2014,43758.57
54,6,2014,53078.96
54,6,2014,27721.21
54,6,2014,245066.88
54,6,2014,2138262.6
54,6,2014,76035.13
54,6,2014,41187.76
54,6,2014,76179.35
54,6,2014,48925.02
54,6,2014,54670.82
54,6,2014,25909.55
54,6,2014,82340.37
54,6,2014,25150.69
54,6,2014,26026.57
54,6,2014,62812.21
54,6,2014,34840.71
54,6,2014,19464.23
54,6,2014,27966.17
54,6,2014,37649.98
54,6,2014,29811.6
54,6,2014,29106.13
54,6,2014,56373.91
54,6,2014,35039.47
54,6,2014,87746.17
54,6,2014,44770.01
54,6,2014,68547.66
54,6,2014,3131.19
54,6,2014,17067.39
54,6,2014,33571.75
54,6,2014,29498.12
54,6,2014,56533.05
54,6,2014,86925.3
54,6,2014,50891.57
54,6,2014,33981.97
54,6,2014,20170.74
54,6,2014,20589.01
54,6,2014,385689.15
54,6,2014,44883.25
54,6,2014,43203.1
54,6,2014,66730.72
54,6,2014,27532.21
54,6,2014,98484.39
54,6,2014,52697.57
54,6,2014,16471.32
54,6,2014,44712.52
54,6,2014,46435.61
54,6,2014,54505.99
54,6,2014,36801.52
54,6,2014,76283.4
54,6,2014,28505.79
54,6,2014,91538.34
54,6,2014,32842.08
54,6,2014,48923.63
54,6,2014,37954.5
54,6,2014,43332.35
54,6,2014,47637.89
54,6,2014,14566.31
54,6,2014,61649.2
54,6,2014,13685.54
54,6,2014,33670.74
54,6,2014,32457.46
54,6,2014,36743.66
54,6,2014,34273.09
54,6,2014,64351.15
54,6,2014,30951.8
54,6,2014,75381.82
54,6,2014,188393.14
54,6,2014,47000.04
54,6,2014,31877.38
54,6,2014,90633.13
54,6,2014,55884.04
55,4,2014,45000.0
55,0,2014,111774.0
55,4,2014,30000.0
55,4,2014,49086.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,15000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,15000.0
55,4,2014,30000.0
55,4,2014,70000.0
55,4,2014,36000.0
55,4,2014,30000.0
55,4,2014,15000.0
55,4,2014,15000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,4,2014,30000.0
55,0,2014,124800.0
55,0,2014,1984817.71
55,13,2014,15754.29
0,5,2015,50000.0
0,6,2015,5690028.0
0,29,2015,20000.0
0,31,2015,20000.0
1,23,2015,160000.0
1,23,2015,18000.0
1,23,2015,20799.52
1,23,2015,27990.17
1,23,2015,15000.0
1,10,2015,20000.0
1,23,2015,9289.25
1,23,2015,2307381.65
1,23,2015,139133.45
1,23,2015,160000.0
1,23,2015,66726.96
1,23,2015,160000.0
2,18,2015,910469.0
3,30,2015,6941067.62
3,30,2015,63467.38
6,6,2015,100000.0
6,6,2015,17363.0
6,6,2015,85000.0
6,6,2015,47000.0
6,6,2015,50000.0
6,6,2015,111403.0
6,6,2015,34700.0
6,6,2015,12400.0
6,6,2015,47030.0
6,6,2015,160000.0
6,6,2015,41000.0
6,6,2015,34766.0
6,6,2015,18967.0
6,6,2015,61000.0
6,6,2015,18000.0
6,6,2015,70000.0
6,4,2015,2968918.0
6,6,2015,90000.0
6,6,2015,25500.0
6,6,2015,7500.0
6,6,2015,18000.0
6,6,2015,34247.0
6,6,2015,20000.0
6,6,2015,150000.0
6,6,2015,9829.0
6,6,2015,28000.0
6,6,2015,64500.0
6,6,2015,40000.0
6,6,2015,36796.0
6,6,2015,55949.0
6,6,2015,25000.0
6,6,2015,43795.0
6,6,2015,73000.0
6,6,2015,30000.0
6,6,2015,75000.0
6,6,2015,26100.0
6,6,2015,27000.0
6,6,2015,105000.0
6,6,2015,26683.0
6,6,2015,24900.0
6,6,2015,56282.0
6,6,2015,28000.0
6,6,2015,37023.0
6,4,2015,12096.0
6,6,2015,5000.0
6,6,2015,9092.0
6,6,2015,23085.0
6,6,2015,46000.0
6,6,2015,46000.0
6,6,2015,52000.0
6,6,2015,30000.0
6,6,2015,47023.0
6,6,2015,39214.0
6,6,2015,37012.0
6,6,2015,40000.0
6,6,2015,11771.0
6,6,2015,26300.0
6,6,2015,25000.0
6,6,2015,30472.0
6,6,2015,12820.0
6,6,2015,65000.0
6,6,2015,9000.0
6,6,2015,72000.0
6,6,2015,8293.0
6,6,2015,30000.0
6,6,2015,12063.0
6,6,2015,76000.0
6,6,2015,2000.0
6,6,2015,3721.0
6,6,2015,45000.0
6,6,2015,10171.0
6,6,2015,69782.0
6,6,2015,5739.0
6,6,2015,17840.0
6,6,2015,24382.0
6,6,2015,76000.0
6,6,2015,35000.0
6,6,2015,19025.0
9,10,2015,2037240.45
9,10,2015,1196474.55
8,6,2015,3053679.0
10,19,2015,11440.0
10,19,2015,18319.0
10,19,2015,7549.0
10,19,2015,5445.0
10,6,2015,82135.0
10,19,2015,5720.0
10,6,2015,43475.0
10,6,2015,81547.0
10,6,2015,45933.98
10,6,2015,144996.38
10,6,2015,337368.0
10,6,2015,27034.36
10,6,2015,77601.53
10,19,2015,8638.0
10,6,2015,75105.0
10,19,2015,15440.0
10,6,2015,64102.32
10,6,2015,103466.17
10,6,2015,42141.03
10,6,2015,55604.09
10,6,2015,38518.95
10,6,2015,194772.35
10,6,2015,105293.0
10,19,2015,13000.0
10,6,2015,65920.0
10,19,2015,5720.0
10,6,2015,53516.8
10,19,2015,5720.0
10,6,2015,34046.38
10,6,2015,42115.9
10,6,2015,42363.16
10,6,2015,54765.0
10,6,2015,43685.0
10,6,2015,46211.0
10,6,2015,47021.0
10,6,2015,78569.0
10,19,2015,9158.0
10,6,2015,58294.0
10,6,2015,254580.0
10,19,2015,5720.0
10,6,2015,40878.15
10,6,2015,76908.0
10,19,2015,3392.0
10,6,2015,49762.0
10,6,2015,54766.0
10,6,2015,41909.24
10,6,2015,89387.0
10,6,2015,147445.0
10,6,2015,86440.0
10,6,2015,56230.0
10,6,2015,40066.0
10,6,2015,44111.0
10,6,2015,113330.0
10,6,2015,94860.49
10,19,2015,11440.0
10,6,2015,52213.33
10,6,2015,435521.0
10,6,2015,66477.0
10,6,2015,63776.0
10,19,2015,17276.0
10,6,2015,84354.0
10,6,2015,46404.0
10,6,2015,192965.91
10,19,2015,18316.0
10,6,2015,82221.39
10,6,2015,260941.47
10,19,2015,7367.0
10,6,2015,130209.0
10,19,2015,13000.0
10,6,2015,216703.0
10,6,2015,145284.0
10,6,2015,56852.0
10,6,2015,75813.0
10,19,2015,11700.0
10,6,2015,114856.0
10,6,2015,111175.0
